location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10515,"Szarów, ul. Spokojna","no2",7.7,"µg/m³","2025-05-15T01:00:00Z","2025-05-15T03:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.3,"µg/m³","2025-05-15T02:00:00Z","2025-05-15T04:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.8,"µg/m³","2025-05-15T03:00:00Z","2025-05-15T05:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.6,"µg/m³","2025-05-15T04:00:00Z","2025-05-15T06:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.9,"µg/m³","2025-05-15T05:00:00Z","2025-05-15T07:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.2,"µg/m³","2025-05-15T06:00:00Z","2025-05-15T08:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.2,"µg/m³","2025-05-15T07:00:00Z","2025-05-15T09:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.1,"µg/m³","2025-05-15T08:00:00Z","2025-05-15T10:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.7,"µg/m³","2025-05-15T09:00:00Z","2025-05-15T11:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.5,"µg/m³","2025-05-15T10:00:00Z","2025-05-15T12:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.8,"µg/m³","2025-05-15T11:00:00Z","2025-05-15T13:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.2,"µg/m³","2025-05-15T12:00:00Z","2025-05-15T14:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.6,"µg/m³","2025-05-15T13:00:00Z","2025-05-15T15:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5,"µg/m³","2025-05-15T14:00:00Z","2025-05-15T16:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
